Date;Jour Semaine;Horaire Type;Indice Semaine;Indice Jour Semaine;Tranche Horaire;Nombre de Montées;Nombre de Descentes;Nombre de Stops
2024-04-13;6-Samedi;SAMEDI;15;6;00;8443.969999999994;9243.720000000005;4900
2024-04-14;7-Dimanche;DIMANCHE;15;7;16;27031.99000000002;26958.4099999999;6767
2024-04-14;7-Dimanche;DIMANCHE;15;7;18;26211.92999999999;26877.33;6746
2024-04-14;7-Dimanche;DIMANCHE;15;7;13;21516.00999999999;21558.79999999995;6575
2024-04-14;7-Dimanche;DIMANCHE;15;7;11;17644.82999999992;17069.59000000007;5738
2024-04-14;7-Dimanche;DIMANCHE;15;7;09;12149.31999999996;11265.91;5331
2024-04-14;7-Dimanche;DIMANCHE;15;7;08;7205.209999999985;6630.050000000001;4886
2024-04-14;7-Dimanche;DIMANCHE;15;7;23;5946.750000000007;6432.759999999997;4597
2024-04-14;7-Dimanche;DIMANCHE;15;7;07;4188.250000000005;3999.040000000003;4694
2024-04-14;7-Dimanche;DIMANCHE;15;7;06;3406.870000000017;3281.250000000016;4472
2024-04-14;7-Dimanche;DIMANCHE;15;7;00;2764.880000000004;3465.300000000004;3800
2024-04-15;1-Lundi;NORMAL;16;1;08;61794.54000000034;65176.50999999992;14442
2024-04-15;1-Lundi;NORMAL;16;1;07;54665.13000000003;47967.45999999995;14504
2024-04-15;1-Lundi;NORMAL;16;1;13;48139.52000000008;48293.81999999988;11250
2024-04-15;1-Lundi;NORMAL;16;1;12;47132.64999999992;47495.62999999986;11389
2024-04-15;1-Lundi;NORMAL;16;1;11;39254.17000000007;36876.31000000001;10809
2024-04-15;1-Lundi;NORMAL;16;1;09;37992.32;40383.34000000002;12364
2024-04-15;1-Lundi;NORMAL;16;1;19;35391.04000000002;38642.14999999994;12904
2024-04-15;1-Lundi;NORMAL;16;1;10;31021.25999999986;31718.36000000001;10789
2024-04-15;1-Lundi;NORMAL;16;1;06;18426.19999999993;15698.42000000001;9893
2024-04-15;1-Lundi;NORMAL;16;1;21;13987.51;14523.95;6655
2024-04-15;1-Lundi;NORMAL;16;1;-;16.0;19.0;29
2024-04-16;2-Mardi;NORMAL;16;2;18;61567.8799999999;65267.53000000004;15313
2024-04-16;2-Mardi;NORMAL;16;2;13;49075.54999999997;49655.81;11208
2024-04-16;2-Mardi;NORMAL;16;2;12;48876.15000000011;48825.64000000003;11384
2024-04-16;2-Mardi;NORMAL;16;2;19;37610.24999999996;41453.33000000002;12925
2024-04-16;2-Mardi;NORMAL;16;2;06;18836.16;15959.34000000002;9801
2024-04-16;2-Mardi;NORMAL;16;2;21;16151.36000000001;16826.67;6818
2024-04-16;2-Mardi;NORMAL;16;2;22;11406.75999999999;12131.88000000002;5381
2024-04-16;2-Mardi;NORMAL;16;2;00;2870.259999999998;3764.159999999998;4758
2024-04-16;2-Mardi;NORMAL;16;2;-;25.0;17.0;34
2024-04-17;3-Mercredi;NORMAL;16;3;17;73067.49000000008;71880.84999999992;14901
2024-04-17;3-Mercredi;NORMAL;16;3;15;50767.38999999996;49493.58999999994;11216
2024-04-17;3-Mercredi;NORMAL;16;3;11;44177.05999999997;40872.17000000004;10840
2024-04-17;3-Mercredi;NORMAL;16;3;09;40308.35000000015;42642.02999999996;12345
2024-04-17;3-Mercredi;NORMAL;16;3;19;37277.4599999999;41414.16000000002;12880
2024-04-17;3-Mercredi;NORMAL;16;3;10;33317.00999999995;34146.62000000008;10779
2024-04-17;3-Mercredi;NORMAL;16;3;20;22541.27999999998;24058.6;9407
2024-04-17;3-Mercredi;NORMAL;16;3;05;7313.770000000002;5778.569999999999;5919
2024-04-17;3-Mercredi;NORMAL;16;3;00;3074.88;3904.090000000006;4662
2024-04-18;4-Jeudi;NORMAL;16;4;17;80887.28999999986;81062.60999999975;14964
2024-04-18;4-Jeudi;NORMAL;16;4;16;71985.46;67904.92000000006;14259
2024-04-18;4-Jeudi;NORMAL;16;4;18;62615.37999999996;66507.7199999999;15111
2024-04-18;4-Jeudi;NORMAL;16;4;12;50177.33999999987;50350.86000000014;11403
2024-04-18;4-Jeudi;NORMAL;16;4;15;48551.45999999998;46494.14000000006;11315
2024-04-18;4-Jeudi;NORMAL;16;4;09;41338.27999999998;43178.52999999997;12464
2024-04-18;4-Jeudi;NORMAL;16;4;10;32971.52999999997;34166.98999999994;10758
2024-04-18;4-Jeudi;NORMAL;16;4;05;7769.000000000014;6252.87999999999;5940
2024-04-19;5-Vendredi;NORMAL;16;5;17;70502.53999999995;71603.25000000015;14852
2024-04-19;5-Vendredi;NORMAL;16;5;16;69456.07999999986;65701.95999999979;14093
2024-04-19;5-Vendredi;NORMAL;16;5;08;58957.77999999998;62661.50000000008;14632
2024-04-19;5-Vendredi;NORMAL;16;5;07;52925.49000000001;45912.91999999998;14234
2024-04-19;5-Vendredi;NORMAL;16;5;12;50245.38999999982;50295.28999999998;11267
2024-04-19;5-Vendredi;NORMAL;16;5;13;49446.28999999995;49969.69999999998;11100
2024-04-19;5-Vendredi;NORMAL;16;5;14;40866.27000000005;40942.03999999992;10742
2024-04-19;5-Vendredi;NORMAL;16;5;20;25715.73999999995;27432.15999999997;9308
2024-04-19;5-Vendredi;NORMAL;16;5;21;18794.96999999996;19349.18999999999;6718
2024-04-19;5-Vendredi;NORMAL;16;5;06;17249.83;14993.59000000001;9837
2024-04-19;5-Vendredi;NORMAL;16;5;22;16465.90999999996;17043.20000000005;5777
2024-04-19;5-Vendredi;NORMAL;16;5;23;12403.68999999997;13110.34999999999;5639
2024-04-19;5-Vendredi;NORMAL;16;5;01;3101.210000000003;3480.98;2247
2024-04-19;5-Vendredi;NORMAL;16;5;02;1694.54;1879.950000000001;1952
2024-04-19;5-Vendredi;NORMAL;16;5;04;1007.94;792.73;1065
2024-04-19;5-Vendredi;NORMAL;16;5;;3.91;3.24;3
2024-04-20;6-Samedi;SAMEDI;16;6;17;42849.98999999998;42233.12000000017;9435
2024-04-20;6-Samedi;SAMEDI;16;6;21;17105.09000000001;17571.54;5779
2024-04-20;6-Samedi;SAMEDI;16;6;23;12509.74000000002;13047.44;5588
2024-04-20;6-Samedi;SAMEDI;16;6;01;4316.150000000003;4617.579999999994;2286
2024-04-21;7-Dimanche;DIMANCHE;16;7;14;22579.14999999998;22276.67;6731
2024-04-21;7-Dimanche;DIMANCHE;16;7;13;21078.94999999996;21259.29999999994;6559
2024-04-21;7-Dimanche;DIMANCHE;16;7;22;7248.670000000019;7510.659999999993;4701
2024-04-21;7-Dimanche;DIMANCHE;16;7;01;103.32;168.73;336
2024-04-22;1-Lundi;NORMAL;17;1;17;74704.48999999995;75679.61999999994;15011
2024-04-22;1-Lundi;NORMAL;17;1;07;55889.05999999992;48471.11000000015;14229
2024-04-22;1-Lundi;NORMAL;17;1;13;47530.06000000012;47627.92000000006;11177
2024-04-22;1-Lundi;NORMAL;17;1;09;38891.50999999995;41323.93000000003;12370
2024-04-22;1-Lundi;NORMAL;17;1;00;2113.23;2719.149999999999;4709
2024-04-22;1-Lundi;NORMAL;17;1;-;29.0;27.0;42
2024-04-23;2-Mardi;NORMAL;17;2;08;70479.01000000011;74875.02999999997;14546
2024-04-23;2-Mardi;NORMAL;17;2;07;59741.63000000022;51457.85999999999;14275
2024-04-23;2-Mardi;NORMAL;17;2;13;48223.6699999999;48418.9100000001;11123
2024-04-23;2-Mardi;NORMAL;17;2;15;47761.56;46028.67000000002;11233
2024-04-23;2-Mardi;NORMAL;17;2;14;38950.30000000004;38632.81999999997;10763
2024-04-23;2-Mardi;NORMAL;17;2;19;36136.72999999997;39945.72000000002;12806
2024-04-23;2-Mardi;NORMAL;17;2;04;957.2999999999998;719.6799999999998;1016
2024-04-23;2-Mardi;NORMAL;17;2;;0.0;1.13;1
2024-04-24;3-Mercredi;NORMAL;17;3;08;60873.86999999987;64322.6899999999;14406
2024-04-24;3-Mercredi;NORMAL;17;3;12;54641.47999999984;55107.77000000011;11356
2024-04-24;3-Mercredi;NORMAL;17;3;19;36241.50999999986;39755.98000000022;12896
2024-04-24;3-Mercredi;NORMAL;17;3;21;15675.50000000001;16191.22999999999;6701
2024-04-24;3-Mercredi;NORMAL;17;3;05;7478.780000000008;6004.799999999998;5927
2024-04-24;3-Mercredi;NORMAL;17;3;00;2454.080000000004;3088.329999999995;4682
2024-04-24;3-Mercredi;NORMAL;17;3;;13.94;28.09;3
2024-04-25;4-Jeudi;NORMAL;17;4;17;79226.76999999987;80051.62999999977;15150
2024-04-25;4-Jeudi;NORMAL;17;4;13;49208.49000000001;49515.92000000011;11273
2024-04-25;4-Jeudi;NORMAL;17;4;21;18774.4;19484.36999999998;6720
2024-04-25;4-Jeudi;NORMAL;17;4;06;18360.82999999999;15768.15000000002;9870
2024-04-25;4-Jeudi;NORMAL;17;4;22;12992.83000000001;13768.65;5763
2024-04-25;4-Jeudi;NORMAL;17;4;23;8432.259999999995;9236.350000000013;5683
2024-04-25;4-Jeudi;NORMAL;17;4;04;829.2100000000003;549.17;1010
2024-04-25;4-Jeudi;NORMAL;17;4;01;311.39;523.8199999999998;425
2024-04-25;4-Jeudi;NORMAL;17;4;-;26.0;25.0;41
2024-04-26;5-Vendredi;NORMAL;17;5;08;60295.77000000006;63946.69999999973;14571
2024-04-26;5-Vendredi;NORMAL;17;5;18;56675.12;58879.03000000008;15207
2024-04-26;5-Vendredi;NORMAL;17;5;13;50938.01999999992;51136.03000000007;11211
2024-04-26;5-Vendredi;NORMAL;17;5;09;39253.82999999994;41220.63000000011;12458
2024-04-26;5-Vendredi;NORMAL;17;5;00;7329.739999999987;8263.579999999982;4923
2024-04-26;5-Vendredi;NORMAL;17;5;-;24.0;26.0;35
2024-04-27;6-Samedi;SAMEDI;17;6;14;41258.64000000008;40508.06999999991;9201
2024-04-27;6-Samedi;SAMEDI;17;6;18;40185.84999999979;40952.42000000009;9579
2024-04-27;6-Samedi;SAMEDI;17;6;10;29337.02000000001;28438.70000000003;7570
2024-04-27;6-Samedi;SAMEDI;17;6;22;15302.52000000001;15495.57000000001;5629
2024-04-27;6-Samedi;SAMEDI;17;6;23;12803.51000000001;13475.12;5618
2024-04-27;6-Samedi;SAMEDI;17;6;07;9484.500000000022;8579.880000000008;6709
2024-04-27;6-Samedi;SAMEDI;17;6;01;4322.880000000003;4741.879999999998;2305
2024-04-27;6-Samedi;SAMEDI;17;6;04;1203.44;933.8099999999997;955
2024-04-27;6-Samedi;SAMEDI;17;6;03;882.43;1065.069999999999;1209
2024-04-27;6-Samedi;SAMEDI;17;6;;7.16;12.73;2
2024-04-28;7-Dimanche;DIMANCHE;17;7;16;23356.64999999998;23125.37;6524
2024-04-28;7-Dimanche;DIMANCHE;17;7;17;22525.4899999999;22651.61000000005;6619
2024-04-28;7-Dimanche;DIMANCHE;17;7;10;15052.45;14779.96999999995;5514
2024-04-28;7-Dimanche;DIMANCHE;17;7;09;11637.3;10855.81999999999;5253
2024-04-28;7-Dimanche;DIMANCHE;17;7;21;9810.579999999994;10218.45000000001;5018
2024-04-28;7-Dimanche;DIMANCHE;17;7;22;7861.260000000009;8091.889999999981;4689
2024-04-28;7-Dimanche;DIMANCHE;17;7;06;3667.320000000008;3530.310000000002;4463
2024-04-28;7-Dimanche;DIMANCHE;17;7;05;3023.549999999996;2800.390000000004;3563
2024-04-28;7-Dimanche;DIMANCHE;17;7;00;1978.099999999999;2515.339999999997;3855
2024-04-29;1-Lundi;NORMAL;18;1;08;63883.51999999994;67284.59000000008;14441
2024-04-29;1-Lundi;NORMAL;18;1;18;56974.15000000002;61578.18999999999;14908
2024-04-29;1-Lundi;NORMAL;18;1;07;56143.27000000014;48719.09;14161
2024-04-29;1-Lundi;NORMAL;18;1;13;48911.88999999986;49396.74000000015;11196
2024-04-29;1-Lundi;NORMAL;18;1;15;46638.71000000006;44806.31999999995;11196
2024-04-29;1-Lundi;NORMAL;18;1;11;39466.14999999992;37286.09999999998;10748
2024-04-29;1-Lundi;NORMAL;18;1;09;38258.56999999986;41098.79000000014;12406
2024-04-29;1-Lundi;NORMAL;18;1;10;31730.80999999987;32500.30000000001;10755
2024-04-29;1-Lundi;NORMAL;18;1;20;21237.08000000001;23077.49999999995;9413
2024-04-29;1-Lundi;NORMAL;18;1;04;887.5299999999995;618.7699999999996;1015
2024-04-29;1-Lundi;NORMAL;18;1;-;24.0;21.0;41
2024-04-29;1-Lundi;NORMAL;18;1;;8.0;3.0;2
2024-04-30;2-Mardi;NORMAL;18;2;17;78178.44999999988;78450.81000000001;14715
2024-04-30;2-Mardi;NORMAL;18;2;16;71597.01999999981;68086.55000000005;14145
2024-04-30;2-Mardi;NORMAL;18;2;18;61552.15000000009;64809.68999999983;14679
2024-04-30;2-Mardi;NORMAL;18;2;13;49599.62999999989;50075.51000000007;11116
2024-04-30;2-Mardi;NORMAL;18;2;14;40042.34999999993;40158.67000000004;10740
2024-04-30;2-Mardi;NORMAL;18;2;06;18398.88999999998;15512.67;9855
2024-04-30;2-Mardi;NORMAL;18;2;21;17700.94999999998;18318.84999999999;6658
2024-04-30;2-Mardi;NORMAL;18;2;-;22.0;20.0;39
2024-03-01;5-Vendredi;NORMAL;09;5;16;73711.75000000003;70036.13999999949;14259
2024-03-01;5-Vendredi;NORMAL;09;5;17;72432.26000000007;74171.54000000021;15118
2024-03-01;5-Vendredi;NORMAL;09;5;18;59509.5099999998;61605.23999999988;15317
2024-03-01;5-Vendredi;NORMAL;09;5;10;34185.52999999998;34833.96000000001;10701
2024-03-01;5-Vendredi;NORMAL;09;5;21;18030.24000000001;18412.68999999997;6690
2024-03-01;5-Vendredi;NORMAL;09;5;01;3476.24;3782.180000000004;2298
2024-03-01;5-Vendredi;NORMAL;09;5;03;700.2899999999993;892.7799999999999;1245
2024-03-02;6-Samedi;SAMEDI;09;6;15;41326.85999999987;41609.14000000001;8307
2024-03-02;6-Samedi;SAMEDI;09;6;12;37727.35000000012;37180.96999999994;8426
2024-03-02;6-Samedi;SAMEDI;09;6;11;33553.96999999999;32902.75000000002;7641
2024-03-02;6-Samedi;SAMEDI;09;6;19;26895.01000000002;28648.89000000001;8267
2024-03-02;6-Samedi;SAMEDI;09;6;08;16676.11000000002;15836.00999999999;6910
2024-03-02;6-Samedi;SAMEDI;09;6;23;12179.48;12825.65000000003;5605
2024-03-02;6-Samedi;SAMEDI;09;6;04;1210.160000000001;933.6899999999994;945
2024-03-03;7-Dimanche;DIMANCHE;09;7;16;24620.49999999991;24637.64000000005;6732
2024-03-03;7-Dimanche;DIMANCHE;09;7;14;23632.86999999995;23266.16000000004;6684
2024-03-03;7-Dimanche;DIMANCHE;09;7;13;23071.97999999998;22814.28000000006;6482
2024-03-03;7-Dimanche;DIMANCHE;09;7;19;16544.71999999995;17556.62999999999;6348
2024-03-03;7-Dimanche;DIMANCHE;09;7;08;6880.619999999986;6355.710000000001;4830
2024-03-03;7-Dimanche;DIMANCHE;09;7;22;5818.800000000007;6201.659999999995;4634
2024-03-03;7-Dimanche;DIMANCHE;09;7;07;4630.239999999999;4480.849999999993;4610
2024-03-03;7-Dimanche;DIMANCHE;09;7;00;1699.300000000002;2103.139999999995;3853
2024-03-03;7-Dimanche;DIMANCHE;09;7;04;915.38;713.8899999999999;725
2024-03-03;7-Dimanche;DIMANCHE;09;7;01;120.9499999999999;179.57;331
2024-03-03;7-Dimanche;DIMANCHE;09;7;;1.01;0.99;1
2024-03-04;1-Lundi;NORMAL;10;1;16;71958.70000000007;67146.40000000002;14269
2024-03-04;1-Lundi;NORMAL;10;1;08;66379.03999999995;70682.36999999982;14395
2024-03-04;1-Lundi;NORMAL;10;1;15;47406.55999999995;46005.33000000002;11353
2024-03-04;1-Lundi;NORMAL;10;1;12;47177.97000000007;47669.65999999995;11152
2024-03-04;1-Lundi;NORMAL;10;1;11;40012.0;37883.03000000002;10655
2024-03-04;1-Lundi;NORMAL;10;1;09;39342.93999999989;42049.56000000007;12354
2024-03-04;1-Lundi;NORMAL;10;1;20;20232.74;22019.16999999998;9464
2024-03-04;1-Lundi;NORMAL;10;1;22;9847.779999999972;10467.44;5783
2024-03-05;2-Mardi;NORMAL;10;2;15;53088.18999999984;51299.14999999978;11383
2024-03-05;2-Mardi;NORMAL;10;2;22;11143.79999999998;11740.25000000004;5802
2024-03-05;2-Mardi;NORMAL;10;2;00;2607.870000000004;3161.300000000006;4728
2024-03-05;2-Mardi;NORMAL;10;2;04;732.3399999999999;509.4299999999997;943
2024-03-06;3-Mercredi;NORMAL;10;3;17;76368.61999999994;75679.61000000019;14757
2024-03-06;3-Mercredi;NORMAL;10;3;12;60258.57999999992;60950.22000000017;11379
2024-03-06;3-Mercredi;NORMAL;10;3;13;52273.17999999995;52592.62999999995;11020
2024-03-06;3-Mercredi;NORMAL;10;3;11;46542.31999999991;42836.75000000001;10797
2024-03-06;3-Mercredi;NORMAL;10;3;09;41651.42999999995;44361.57999999996;12415
2024-03-06;3-Mercredi;NORMAL;10;3;19;37895.55999999997;41961.84999999998;12904
2024-03-06;3-Mercredi;NORMAL;10;3;10;35040.75999999995;35646.4;10797
2024-03-06;3-Mercredi;NORMAL;10;3;20;22296.39999999999;24130.90999999997;9435
2024-03-06;3-Mercredi;NORMAL;10;3;21;15007.48;15668.36000000002;6689
2024-03-06;3-Mercredi;NORMAL;10;3;22;11463.00000000001;12184.36000000002;5757
2024-03-06;3-Mercredi;NORMAL;10;3;05;6955.769999999995;5631.20000000001;5849
2024-03-06;3-Mercredi;NORMAL;10;3;00;2737.660000000002;3292.399999999998;4705
2024-03-07;4-Jeudi;NORMAL;10;4;16;76325.30000000008;71524.52000000015;14214
2024-03-07;4-Jeudi;NORMAL;10;4;08;69372.25000000004;73594.06999999986;14378
2024-03-07;4-Jeudi;NORMAL;10;4;07;60752.73999999987;52341.27;14315
2024-03-07;4-Jeudi;NORMAL;10;4;12;50840.32000000007;51330.79000000008;11195
2024-03-07;4-Jeudi;NORMAL;10;4;14;42265.97999999984;42395.91000000013;10623
2024-03-07;4-Jeudi;NORMAL;10;4;20;26171.38999999998;28842.95000000017;9449
2024-03-07;4-Jeudi;NORMAL;10;4;21;16837.98999999996;17201.99999999999;6713
2024-03-07;4-Jeudi;NORMAL;10;4;04;726.7000000000004;496.9800000000001;943
2024-03-08;5-Vendredi;NORMAL;10;5;16;74481.69000000006;71158.52999999998;13995
2024-03-08;5-Vendredi;NORMAL;10;5;07;54392.93000000004;47394.52;14276
2024-03-08;5-Vendredi;NORMAL;10;5;19;38959.95;40567.91999999998;11064
2024-03-08;5-Vendredi;NORMAL;10;5;10;33885.5;34798.14;10666
2024-03-08;5-Vendredi;NORMAL;10;5;20;26652.23999999997;28837.41999999995;9195
2024-03-08;5-Vendredi;NORMAL;10;5;21;18262.54999999998;18935.30000000002;6636
2024-03-08;5-Vendredi;NORMAL;10;5;06;17378.48999999993;14739.10999999999;9993
2024-03-08;5-Vendredi;NORMAL;10;5;22;16068.93999999996;16218.96000000005;5764
2024-03-08;5-Vendredi;NORMAL;10;5;01;3303.599999999999;3571.020000000006;2311
2024-03-08;5-Vendredi;NORMAL;10;5;02;2202.049999999999;2349.880000000002;1957
2024-03-08;5-Vendredi;NORMAL;10;5;;38.07;24.29;8
2024-03-09;6-Samedi;SAMEDI;10;6;14;41211.63999999994;40446.00999999999;9228
2024-03-09;6-Samedi;SAMEDI;10;6;13;38924.68999999997;38312.49000000016;8938
2024-03-09;6-Samedi;SAMEDI;10;6;08;16364.89999999993;15426.92000000007;6948
2024-03-09;6-Samedi;SAMEDI;10;6;07;9106.509999999995;8136.300000000013;6550
2024-03-09;6-Samedi;SAMEDI;10;6;06;5127.320000000003;4732.790000000006;5840
2024-03-09;6-Samedi;SAMEDI;10;6;01;4666.499999999997;5102.830000000002;2291
2024-03-09;6-Samedi;SAMEDI;10;6;-;2.0;2.0;2
2024-03-10;7-Dimanche;DIMANCHE;10;7;16;27679.7699999999;26688.91000000003;6729
2024-03-10;7-Dimanche;DIMANCHE;10;7;17;27050.44999999994;27208.30999999995;6753
2024-03-10;7-Dimanche;DIMANCHE;10;7;18;23252.89999999992;24619.18000000008;6768
2024-03-10;7-Dimanche;DIMANCHE;10;7;13;23037.68999999998;23031.32000000002;6435
2024-03-10;7-Dimanche;DIMANCHE;10;7;09;11838.20000000001;10958.6;5304
2024-03-10;7-Dimanche;DIMANCHE;10;7;21;9251.510000000022;9804.160000000002;5001
2024-03-10;7-Dimanche;DIMANCHE;10;7;08;6957.230000000015;6446.729999999998;4784
2024-03-10;7-Dimanche;DIMANCHE;10;7;22;6399.910000000002;6594.500000000023;4608
2024-03-10;7-Dimanche;DIMANCHE;10;7;04;1153.230000000001;913.0000000000002;726
2024-03-11;1-Lundi;NORMAL;11;1;15;50344.28999999999;49014.70999999995;11366
2024-03-11;1-Lundi;NORMAL;11;1;11;39926.87000000005;37645.53000000004;10618
2024-03-11;1-Lundi;NORMAL;11;1;09;39724.09999999983;42371.93999999994;12353
2024-03-11;1-Lundi;NORMAL;11;1;06;18799.02999999995;15764.15;9983
2024-03-11;1-Lundi;NORMAL;11;1;21;13349.64999999998;13891.36000000004;6737
2024-03-11;1-Lundi;NORMAL;11;1;05;7105.820000000002;5601.129999999996;5870
2024-03-11;1-Lundi;NORMAL;11;1;;16.4;21.92;2
2024-03-12;2-Mardi;NORMAL;11;2;17;79477.13000000018;79978.18999999981;15045
2024-03-12;2-Mardi;NORMAL;11;2;07;60642.84000000006;52362.92000000036;14248
2024-03-12;2-Mardi;NORMAL;11;2;13;50006.95;50415.17999999998;11002
2024-03-12;2-Mardi;NORMAL;11;2;15;49793.99000000009;48138.57000000009;11319
2024-03-12;2-Mardi;NORMAL;11;2;12;49049.73999999988;49216.31999999993;11188
2024-03-12;2-Mardi;NORMAL;11;2;20;20496.87999999999;22316.09999999998;9432
2024-03-12;2-Mardi;NORMAL;11;2;05;7007.700000000006;5473.710000000003;5863
2024-03-13;3-Mercredi;NORMAL;11;3;18;60939.73000000004;65150.22000000009;15265
2024-03-13;3-Mercredi;NORMAL;11;3;15;52703.11999999997;51595.27999999996;11256
2024-03-13;3-Mercredi;NORMAL;11;3;19;36769.2399999999;40108.41000000003;12905
2024-03-13;3-Mercredi;NORMAL;11;3;20;22576.72999999997;24327.23000000009;9442
2024-03-13;3-Mercredi;NORMAL;11;3;-;307.0;307.0;403
2024-03-13;3-Mercredi;NORMAL;11;3;;17.66;17.65;2
2024-03-14;4-Jeudi;NORMAL;11;4;18;61506.45000000005;65490.10999999988;15062
2024-03-14;4-Jeudi;NORMAL;11;4;13;50265.76000000009;50670.48999999993;11125
2024-03-14;4-Jeudi;NORMAL;11;4;12;49735.10999999995;50307.6299999999;11262
2024-03-14;4-Jeudi;NORMAL;11;4;09;40106.78999999994;42714.36999999999;12390
2024-03-14;4-Jeudi;NORMAL;11;4;10;32648.32000000003;33579.16999999996;10764
2024-03-14;4-Jeudi;NORMAL;11;4;20;23789.92;25572.59000000008;9417
2024-03-14;4-Jeudi;NORMAL;11;4;06;18659.49999999998;15749.88999999999;9992
2024-03-14;4-Jeudi;NORMAL;11;4;23;7830.179999999995;8750.550000000016;5703
2024-03-14;4-Jeudi;NORMAL;11;4;05;7164.09;5722.460000000009;5830
2024-03-15;5-Vendredi;NORMAL;11;5;16;70547.13000000003;67686.65999999997;14357
2024-03-15;5-Vendredi;NORMAL;11;5;18;55259.54000000004;58513.69000000006;15058
2024-03-15;5-Vendredi;NORMAL;11;5;12;52674.86000000002;53396.28000000014;11223
2024-03-15;5-Vendredi;NORMAL;11;5;15;51778.73000000009;49608.3499999999;11373
2024-03-15;5-Vendredi;NORMAL;11;5;09;38512.88999999988;39936.49999999999;12346
2024-03-15;5-Vendredi;NORMAL;11;5;06;17547.86000000003;14755.46999999998;10007
2024-03-15;5-Vendredi;NORMAL;11;5;22;16449.03000000002;17092.84999999998;5634
2024-03-15;5-Vendredi;NORMAL;11;5;-;242.0;242.0;354
2024-03-15;5-Vendredi;NORMAL;11;5;;33.19;47.1;2
2024-03-16;6-Samedi;SAMEDI;11;6;17;40197.00999999999;39653.67999999997;8753
2024-03-16;6-Samedi;SAMEDI;11;6;14;40178.48999999995;40131.55999999994;9127
2024-03-16;6-Samedi;SAMEDI;11;6;12;33996.57999999995;34031.42000000006;8496
2024-03-16;6-Samedi;SAMEDI;11;6;20;19753.03000000001;20666.43999999998;6067
2024-03-16;6-Samedi;SAMEDI;11;6;08;16627.20000000003;15467.77;6925
2024-03-16;6-Samedi;SAMEDI;11;6;21;16022.55999999999;16032.32999999997;5735
2024-03-16;6-Samedi;SAMEDI;11;6;01;3857.660000000004;4155.780000000002;2262
2024-03-16;6-Samedi;SAMEDI;11;6;02;2325.530000000001;2615.649999999999;2003
2024-03-16;6-Samedi;SAMEDI;11;6;04;1127.16;888.7800000000001;950
2024-03-16;6-Samedi;SAMEDI;11;6;03;640.0799999999997;824.8099999999997;1224
2024-03-17;7-Dimanche;DIMANCHE;11;7;14;22122.74999999989;21531.98000000001;6695
2024-03-17;7-Dimanche;DIMANCHE;11;7;09;11915.07;11254.69;5364
2024-03-17;7-Dimanche;DIMANCHE;11;7;07;4508.510000000001;4304.540000000006;4599
2024-03-17;7-Dimanche;DIMANCHE;11;7;06;3274.610000000002;3065.399999999999;4324
2024-03-17;7-Dimanche;DIMANCHE;11;7;04;1035.010000000001;814.36;729
2024-03-18;1-Lundi;NORMAL;12;1;16;71652.31999999998;66867.08999999962;14141
2024-03-18;1-Lundi;NORMAL;12;1;08;68934.20999999992;74023.86000000006;14487
2024-03-18;1-Lundi;NORMAL;12;1;13;47832.67999999999;48506.20000000011;11108
2024-03-18;1-Lundi;NORMAL;12;1;09;39275.95999999992;41899.14000000004;12346
2024-03-18;1-Lundi;NORMAL;12;1;21;13194.61999999997;13798.03000000002;6657
2024-03-18;1-Lundi;NORMAL;12;1;05;7292.339999999995;5906.13;5842
2024-03-18;1-Lundi;NORMAL;12;1;04;705.6899999999998;462.8900000000001;869
2024-03-18;1-Lundi;NORMAL;12;1;01;151.7299999999999;243.83;438
2024-03-19;2-Mardi;NORMAL;12;2;17;81452.22999999978;82508.47999999952;15128
2024-03-19;2-Mardi;NORMAL;12;2;16;74469.70000000004;69841.02999999994;14352
2024-03-19;2-Mardi;NORMAL;12;2;07;61924.1999999999;54073.36000000004;14295
2024-03-19;2-Mardi;NORMAL;12;2;13;48458.61999999994;49066.95000000002;10713
2024-03-19;2-Mardi;NORMAL;12;2;14;40848.15999999998;40310.83999999991;10720
2024-03-19;2-Mardi;NORMAL;12;2;09;40430.24999999992;43215.11999999992;12387
2024-03-19;2-Mardi;NORMAL;12;2;11;40362.68000000009;38072.21999999996;10615
2024-03-19;2-Mardi;NORMAL;12;2;20;22861.68000000003;25008.48999999997;9511
2024-03-19;2-Mardi;NORMAL;12;2;22;12260.82000000005;13113.98999999999;5796
2024-03-19;2-Mardi;NORMAL;12;2;05;6932.270000000015;5487.360000000002;5872
2024-03-19;2-Mardi;NORMAL;12;2;23;6232.679999999991;7049.590000000004;5678
2024-03-19;2-Mardi;NORMAL;12;2;01;182.2999999999999;320.5;443
2024-03-20;3-Mercredi;NORMAL;12;3;17;74207.15999999983;73027.16999999993;14931
2024-03-20;3-Mercredi;NORMAL;12;3;13;49116.16999999988;49738.17000000003;10873
2024-03-20;3-Mercredi;NORMAL;12;3;21;16065.35999999999;16544.47000000001;6676
2024-03-20;3-Mercredi;NORMAL;12;3;05;6924.489999999991;5494.829999999994;5876
2024-03-20;3-Mercredi;NORMAL;12;3;00;2531.530000000002;3217.510000000007;4747
2024-03-20;3-Mercredi;NORMAL;12;3;04;686.5799999999995;411.8499999999998;942
2024-03-21;4-Jeudi;NORMAL;12;4;08;67791.58000000012;71476.26000000002;14538
